threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.5025,0.19641401792991034,0.964,0.3263371699390657,764,986,9,241
0.11,0.521,0.20202020202020202,0.96,0.3337969401947149,802,948,10,240
0.12,0.541,0.20804195804195805,0.952,0.3414634146341463,844,906,12,238
0.13,0.559,0.2148014440433213,0.952,0.3505154639175258,880,870,12,238
0.14,0.5765,0.22128851540616246,0.948,0.3588190764572293,916,834,13,237
0.15,0.593,0.22674418604651161,0.936,0.3650546021840873,952,798,16,234
0.16,0.6105,0.23363544813695872,0.928,0.3732904263877715,989,761,18,232
0.17,0.629,0.24267782426778242,0.928,0.38474295190713104,1026,724,18,232
0.18,0.6465,0.2513601741022851,0.924,0.39520958083832336,1062,688,19,231
0.19,0.6595,0.25813692480359146,0.92,0.4031551270815074,1089,661,20,230
0.2,0.6725,0.26480836236933797,0.912,0.41044104410441046,1117,633,22,228
0.21,0.6865,0.273164861612515,0.908,0.4199814986123959,1146,604,23,227
0.22,0.6995,0.28035043804755944,0.896,0.4270734032411821,1175,575,26,224
0.23,0.712,0.2883116883116883,0.888,0.43529411764705883,1202,548,28,222
0.24,0.7245,0.297442799461642,0.884,0.4451158106747231,1228,522,29,221
0.25,0.7355,0.3054393305439331,0.876,0.452947259565667,1252,498,31,219
0.26,0.7485,0.3158660844250364,0.868,0.4631803628601921,1280,470,33,217
0.27,0.761,0.32621951219512196,0.856,0.47240618101545256,1308,442,36,214
0.28,0.774,0.3396825396825397,0.856,0.48636363636363633,1334,416,36,214
0.29,0.784,0.35081967213114756,0.856,0.49767441860465117,1354,396,36,214
0.3,0.7945,0.3628620102214651,0.852,0.5089605734767025,1376,374,37,213
0.31,0.804,0.375,0.852,0.5207823960880196,1395,355,37,213
0.32,0.8105,0.3837837837837838,0.852,0.529192546583851,1408,342,37,213
0.33,0.816,0.39114391143911437,0.848,0.5353535353535354,1420,330,38,212
0.34,0.826,0.4061302681992337,0.848,0.5492227979274611,1440,310,38,212
0.35,0.835,0.4203187250996016,0.844,0.5611702127659575,1459,291,39,211
0.36,0.843,0.43415637860082307,0.844,0.5733695652173914,1475,275,39,211
0.37,0.852,0.45085470085470086,0.844,0.5877437325905293,1493,257,39,211
0.38,0.859,0.46444444444444444,0.836,0.5971428571428571,1509,241,41,209
0.39,0.867,0.4813953488372093,0.828,0.6088235294117647,1527,223,43,207
0.4,0.871,0.49047619047619045,0.824,0.6149253731343284,1536,214,44,206
0.41,0.877,0.5049019607843137,0.824,0.6261398176291794,1548,202,44,206
0.42,0.8825,0.5188916876574308,0.824,0.6367851622874806,1559,191,44,206
0.43,0.8905,0.5408970976253298,0.82,0.6518282988871225,1576,174,45,205
0.44,0.894,0.5510752688172043,0.82,0.6591639871382635,1583,167,45,205
0.45,0.9,0.5694444444444444,0.82,0.6721311475409835,1595,155,45,205
0.46,0.904,0.5828571428571429,0.816,0.6799999999999999,1604,146,46,204
0.47,0.909,0.6,0.816,0.6915254237288135,1614,136,46,204
0.48,0.9125,0.6132930513595166,0.812,0.6987951807228916,1622,128,47,203
0.49,0.9175,0.6332288401253918,0.808,0.7100175746924429,1633,117,48,202
0.5,0.92,0.643312101910828,0.808,0.7163120567375888,1638,112,48,202
0.51,0.9235,0.659016393442623,0.804,0.7243243243243244,1646,104,49,201
0.52,0.926,0.6722972972972973,0.796,0.728937728937729,1653,97,51,199
0.53,0.9275,0.6829268292682927,0.784,0.7299813780260708,1659,91,54,196
0.54,0.9295,0.693950177935943,0.78,0.7344632768361581,1664,86,55,195
0.55,0.9325,0.7090909090909091,0.78,0.7428571428571428,1670,80,55,195
0.56,0.938,0.7386363636363636,0.78,0.7587548638132297,1681,69,55,195
0.57,0.939,0.7442748091603053,0.78,0.76171875,1683,67,55,195
0.58,0.9435,0.7707509881422925,0.78,0.7753479125248508,1692,58,55,195
0.59,0.9465,0.7894736842105263,0.78,0.7847082494969819,1698,52,55,195
0.6,0.948,0.8016528925619835,0.776,0.7886178861788617,1702,48,56,194
0.61,0.9485,0.8049792531120332,0.776,0.790224032586558,1703,47,56,194
0.62,0.95,0.8205128205128205,0.768,0.7933884297520661,1708,42,58,192
0.63,0.951,0.8275862068965517,0.768,0.7966804979253111,1710,40,58,192
0.64,0.9525,0.8414096916299559,0.764,0.8008385744234802,1714,36,59,191
0.65,0.9525,0.8444444444444444,0.76,0.8,1715,35,60,190
0.66,0.953,0.8482142857142857,0.76,0.8016877637130801,1716,34,60,190
0.67,0.9545,0.8597285067873304,0.76,0.8067940552016984,1719,31,60,190
0.68,0.9555,0.867579908675799,0.76,0.8102345415778252,1721,29,60,190
0.69,0.9555,0.867579908675799,0.76,0.8102345415778252,1721,29,60,190
0.7,0.957,0.883177570093458,0.756,0.8146551724137931,1725,25,61,189
0.71,0.9575,0.8873239436619719,0.756,0.816414686825054,1726,24,61,189
0.72,0.959,0.9,0.756,0.8217391304347825,1729,21,61,189
0.73,0.9595,0.9082125603864735,0.752,0.8227571115973742,1731,19,62,188
0.74,0.96,0.912621359223301,0.752,0.8245614035087719,1732,18,62,188
0.75,0.9595,0.9121951219512195,0.748,0.8219780219780219,1732,18,63,187
0.76,0.96,0.9166666666666666,0.748,0.8237885462555066,1733,17,63,187
0.77,0.961,0.9257425742574258,0.748,0.827433628318584,1735,15,63,187
0.78,0.961,0.93,0.744,0.8266666666666667,1736,14,64,186
0.79,0.9605,0.934010152284264,0.736,0.8232662192393736,1737,13,66,184
0.8,0.9605,0.9384615384615385,0.732,0.8224719101123595,1738,12,67,183
0.81,0.9605,0.9430051813471503,0.728,0.8216704288939053,1739,11,68,182
0.82,0.96,0.9427083333333334,0.724,0.8190045248868779,1739,11,69,181
0.83,0.9615,0.9625668449197861,0.72,0.8237986270022882,1743,7,70,180
0.84,0.961,0.967391304347826,0.712,0.8202764976958525,1744,6,72,178
0.85,0.962,0.978021978021978,0.712,0.8240740740740741,1746,4,72,178
0.86,0.9615,0.9779005524861878,0.708,0.8213457076566125,1746,4,73,177
0.87,0.961,0.9777777777777777,0.704,0.8186046511627907,1746,4,74,176
0.88,0.9605,0.9776536312849162,0.7,0.8158508158508159,1746,4,75,175
0.89,0.9605,0.9776536312849162,0.7,0.8158508158508159,1746,4,75,175
0.9,0.9605,0.9830508474576272,0.696,0.8149882903981264,1747,3,76,174
