threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.4195,0.17626154939587776,0.992,0.29933614966807487,591,1159,2,248
0.11,0.4405,0.18168498168498168,0.992,0.30712074303405573,633,1117,2,248
0.12,0.46,0.1856060606060606,0.98,0.31210191082802546,675,1075,5,245
0.13,0.479,0.19110764430577223,0.98,0.3198433420365535,713,1037,5,245
0.14,0.492,0.19408945686900958,0.972,0.3235685752330226,741,1009,7,243
0.15,0.516,0.20133111480865223,0.968,0.3333333333333333,790,960,8,242
0.16,0.5345,0.20722269991401548,0.964,0.34111818825194623,828,922,9,241
0.17,0.551,0.2117437722419929,0.952,0.3464337700145561,864,886,12,238
0.18,0.576,0.2205607476635514,0.944,0.3575757575757576,916,834,14,236
0.19,0.605,0.23214285714285715,0.936,0.37201907790143085,976,774,16,234
0.2,0.633,0.2441860465116279,0.924,0.3862876254180602,1035,715,19,231
0.21,0.6525,0.25305216426193117,0.912,0.39617723718505643,1077,673,22,228
0.22,0.68,0.26730310262529833,0.896,0.4117647058823529,1136,614,26,224
0.23,0.714,0.2892670157068063,0.884,0.4358974358974359,1207,543,29,221
0.24,0.7405,0.30975954738330974,0.876,0.457680250783699,1262,488,31,219
0.25,0.763,0.3303030303030303,0.872,0.47912087912087914,1308,442,32,218
0.26,0.7795,0.3467094703049759,0.864,0.4948453608247422,1343,407,34,216
0.27,0.8025,0.37435008665511266,0.864,0.5223700120918984,1389,361,34,216
0.28,0.822,0.40074906367041196,0.856,0.5459183673469388,1430,320,36,214
0.29,0.841,0.4311740890688259,0.852,0.5725806451612904,1469,281,37,213
0.3,0.859,0.4649122807017544,0.848,0.6005665722379604,1506,244,38,212
0.31,0.8735,0.49643705463182897,0.836,0.6229508196721311,1538,212,41,209
0.32,0.8905,0.5400516795865633,0.836,0.6562009419152275,1572,178,41,209
0.33,0.897,0.5591397849462365,0.832,0.6688102893890676,1586,164,42,208
0.34,0.904,0.5819209039548022,0.824,0.6821192052980132,1602,148,44,206
0.35,0.9135,0.6149253731343284,0.824,0.7042735042735042,1621,129,44,206
0.36,0.9225,0.6507936507936508,0.82,0.7256637168141592,1640,110,45,205
0.37,0.9295,0.6822742474916388,0.816,0.7431693989071038,1655,95,46,204
0.38,0.9345,0.7073170731707317,0.812,0.7560521415270018,1666,84,47,203
0.39,0.9405,0.7381818181818182,0.812,0.7733333333333333,1678,72,47,203
0.4,0.943,0.753731343283582,0.808,0.7799227799227799,1684,66,48,202
0.41,0.946,0.7709923664122137,0.808,0.7890624999999999,1690,60,48,202
0.42,0.948,0.78515625,0.804,0.7944664031620554,1695,55,49,201
0.43,0.9525,0.8137651821862348,0.804,0.8088531187122737,1704,46,49,201
0.44,0.953,0.819672131147541,0.8,0.8097165991902835,1706,44,50,200
0.45,0.954,0.8264462809917356,0.8,0.8130081300813008,1708,42,50,200
0.46,0.954,0.8264462809917356,0.8,0.8130081300813008,1708,42,50,200
0.47,0.9545,0.8298755186721992,0.8,0.8146639511201631,1709,41,50,200
0.48,0.9575,0.851063829787234,0.8,0.8247422680412372,1715,35,50,200
0.49,0.9605,0.8733624454148472,0.8,0.8350730688935283,1721,29,50,200
0.5,0.9625,0.8888888888888888,0.8,0.8421052631578948,1725,25,50,200
0.51,0.9625,0.8888888888888888,0.8,0.8421052631578948,1725,25,50,200
0.52,0.963,0.8928571428571429,0.8,0.8438818565400844,1726,24,50,200
0.53,0.9635,0.8968609865470852,0.8,0.8456659619450317,1727,23,50,200
0.54,0.963,0.8963963963963963,0.796,0.8432203389830508,1727,23,51,199
0.55,0.9635,0.9004524886877828,0.796,0.8450106157112526,1728,22,51,199
0.56,0.9635,0.9004524886877828,0.796,0.8450106157112526,1728,22,51,199
0.57,0.964,0.9045454545454545,0.796,0.846808510638298,1729,21,51,199
0.58,0.9645,0.908675799086758,0.796,0.8486140724946695,1730,20,51,199
0.59,0.964,0.908256880733945,0.792,0.8461538461538463,1730,20,52,198
0.6,0.9635,0.9078341013824884,0.788,0.8436830835117773,1730,20,53,197
0.61,0.963,0.9074074074074074,0.784,0.8412017167381974,1730,20,54,196
0.62,0.963,0.9074074074074074,0.784,0.8412017167381974,1730,20,54,196
0.63,0.964,0.9158878504672897,0.784,0.8448275862068965,1732,18,54,196
0.64,0.9645,0.92018779342723,0.784,0.8466522678185745,1733,17,54,196
0.65,0.9645,0.92018779342723,0.784,0.8466522678185745,1733,17,54,196
0.66,0.965,0.9245283018867925,0.784,0.8484848484848485,1734,16,54,196
0.67,0.9655,0.9289099526066351,0.784,0.8503253796095446,1735,15,54,196
0.68,0.965,0.9285714285714286,0.78,0.8478260869565217,1735,15,55,195
0.69,0.965,0.9285714285714286,0.78,0.8478260869565217,1735,15,55,195
0.7,0.966,0.9375,0.78,0.8515283842794761,1737,13,55,195
0.71,0.9665,0.9420289855072463,0.78,0.8533916849015317,1738,12,55,195
0.72,0.966,0.941747572815534,0.776,0.8508771929824562,1738,12,56,194
0.73,0.966,0.941747572815534,0.776,0.8508771929824562,1738,12,56,194
0.74,0.9665,0.9463414634146341,0.776,0.8527472527472527,1739,11,56,194
0.75,0.967,0.9509803921568627,0.776,0.8546255506607929,1740,10,56,194
0.76,0.9665,0.9507389162561576,0.772,0.8520971302428255,1740,10,57,193
0.77,0.967,0.9554455445544554,0.772,0.8539823008849557,1741,9,57,193
0.78,0.9675,0.964824120603015,0.768,0.8552338530066815,1743,7,58,192
0.79,0.9675,0.964824120603015,0.768,0.8552338530066815,1743,7,58,192
0.8,0.9675,0.964824120603015,0.768,0.8552338530066815,1743,7,58,192
0.81,0.9685,0.9746192893401016,0.768,0.8590604026845637,1745,5,58,192
0.82,0.9685,0.9746192893401016,0.768,0.8590604026845637,1745,5,58,192
0.83,0.9685,0.9746192893401016,0.768,0.8590604026845637,1745,5,58,192
0.84,0.969,0.9795918367346939,0.768,0.8609865470852017,1746,4,58,192
0.85,0.9685,0.9794871794871794,0.764,0.8584269662921349,1746,4,59,191
0.86,0.969,0.9845360824742269,0.764,0.8603603603603605,1747,3,59,191
0.87,0.969,0.9845360824742269,0.764,0.8603603603603605,1747,3,59,191
0.88,0.9685,0.9947089947089947,0.752,0.856492027334852,1749,1,62,188
0.89,0.9675,1.0,0.74,0.8505747126436781,1750,0,65,185
0.9,0.9665,1.0,0.732,0.8452655889145496,1750,0,67,183
