threshold,accuracy,precision,recall,f1,tn,fp,fn,tp
0.1,0.415,0.1751412429378531,0.992,0.297719087635054,582,1168,2,248
0.11,0.4365,0.18016046681254558,0.988,0.30475015422578655,626,1124,3,247
0.12,0.4615,0.1865049279757392,0.984,0.3135755258126195,677,1073,4,246
0.13,0.4845,0.19227738376674547,0.976,0.32126398946675444,725,1025,6,244
0.14,0.5075,0.19802793755135578,0.964,0.32856169052488066,774,976,9,241
0.15,0.5265,0.2028985507246377,0.952,0.33450456781447646,815,935,12,238
0.16,0.5455,0.20814880425155005,0.94,0.340826686004351,856,894,15,235
0.17,0.576,0.21951219512195122,0.936,0.35562310030395133,918,832,16,234
0.18,0.6,0.22772277227722773,0.92,0.36507936507936506,970,780,20,230
0.19,0.625,0.23684210526315788,0.9,0.375,1025,725,25,225
0.2,0.65,0.25,0.9,0.391304347826087,1075,675,25,225
0.21,0.6765,0.26453143534994067,0.892,0.40805123513266234,1130,620,27,223
0.22,0.7025,0.28192161820480405,0.892,0.4284341978866475,1182,568,27,223
0.23,0.7335,0.30536451169188444,0.888,0.45445240532241554,1245,505,28,222
0.24,0.756,0.32344213649851633,0.872,0.47186147186147187,1294,456,32,218
0.25,0.7845,0.3523654159869494,0.864,0.5005793742757821,1353,397,34,216
0.26,0.8005,0.37043478260869567,0.852,0.5163636363636364,1388,362,37,213
0.27,0.819,0.3951310861423221,0.844,0.538265306122449,1427,323,39,211
0.28,0.8335,0.4168336673346693,0.832,0.5554072096128171,1459,291,42,208
0.29,0.852,0.45021645021645024,0.832,0.5842696629213483,1496,254,42,208
0.3,0.87,0.48826291079812206,0.832,0.6153846153846153,1532,218,42,208
0.31,0.886,0.5280612244897959,0.828,0.6448598130841121,1565,185,43,207
0.32,0.896,0.5567567567567567,0.824,0.6645161290322581,1586,164,44,206
0.33,0.905,0.5857142857142857,0.82,0.6833333333333333,1605,145,45,205
0.34,0.916,0.625,0.82,0.7093425605536332,1627,123,45,205
0.35,0.9245,0.6601941747572816,0.816,0.7298747763864044,1645,105,46,204
0.36,0.9325,0.697594501718213,0.812,0.7504621072088724,1662,88,47,203
0.37,0.939,0.7302158273381295,0.812,0.7689393939393939,1675,75,47,203
0.38,0.942,0.7463235294117647,0.812,0.7777777777777778,1681,69,47,203
0.39,0.9435,0.7565543071161048,0.808,0.781431334622824,1685,65,48,202
0.4,0.945,0.767175572519084,0.804,0.78515625,1689,61,49,201
0.41,0.9465,0.7782101167315175,0.8,0.7889546351084812,1693,57,50,200
0.42,0.949,0.7936507936507936,0.8,0.7968127490039839,1698,52,50,200
0.43,0.949,0.7936507936507936,0.8,0.7968127490039839,1698,52,50,200
0.44,0.9505,0.8032128514056225,0.8,0.8016032064128257,1701,49,50,200
0.45,0.952,0.8130081300813008,0.8,0.8064516129032258,1704,46,50,200
0.46,0.9525,0.8163265306122449,0.8,0.8080808080808082,1705,45,50,200
0.47,0.9555,0.8368200836820083,0.8,0.8179959100204499,1711,39,50,200
0.48,0.9565,0.8438818565400844,0.8,0.8213552361396304,1713,37,50,200
0.49,0.958,0.8547008547008547,0.8,0.8264462809917356,1716,34,50,200
0.5,0.958,0.8577586206896551,0.796,0.8257261410788382,1717,33,51,199
0.51,0.9615,0.8844444444444445,0.796,0.8378947368421054,1724,26,51,199
0.52,0.9625,0.8923766816143498,0.796,0.8414376321353066,1726,24,51,199
0.53,0.963,0.8963963963963963,0.796,0.8432203389830508,1727,23,51,199
0.54,0.963,0.8963963963963963,0.796,0.8432203389830508,1727,23,51,199
0.55,0.9635,0.9004524886877828,0.796,0.8450106157112526,1728,22,51,199
0.56,0.9635,0.9041095890410958,0.792,0.8443496801705758,1729,21,52,198
0.57,0.9645,0.9124423963133641,0.792,0.84796573875803,1731,19,52,198
0.58,0.965,0.9166666666666666,0.792,0.8497854077253219,1732,18,52,198
0.59,0.9655,0.9209302325581395,0.792,0.8516129032258065,1733,17,52,198
0.6,0.9655,0.9209302325581395,0.792,0.8516129032258065,1733,17,52,198
0.61,0.965,0.9205607476635514,0.788,0.8491379310344829,1733,17,53,197
0.62,0.965,0.9205607476635514,0.788,0.8491379310344829,1733,17,53,197
